brand,product_name,clothing_type,fabric_composition,fiber_json,most_dominant_fiber,fs_bio_share,fs_biodeg_tier,source,country_of_brand,scraped_url,scraped_at,origin
ForMe,Button Down Knit Cardigan,knitwear,"tails: Button-Front Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'6"" Chest: 30"" Waist: 24","{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.formeclothing.com/collections/jackets-cardigans/products/button-down-knit-cardigan-990391-deep-teal,2026-04-24T02:00:08.321105,live
ForMe,Textured Flat Knit Cardigan,knitwear,"tails: Button-Front Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'6"" Chest: 31 Waist: 25""","{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.formeclothing.com/collections/jackets-cardigans/products/textured-flat-knit-cardigan-993761-taupe,2026-04-24T02:00:21.308045,live
Bench,Women's Scoop Neck Tank Top,top,or bomber jacket when the cold sets in. Solid color Fabric: 90% Nylon; 10% Spandex Item Code: GES0032 SHIPPING & RETURNS Shipping,"{""nylon"": 90.0, ""elastane"": 10.0}",nylon,0.0,low,philippine,PH,https://shop.bench.com.ph/products/ges0032-womens-scoop-neck-tank-top?variant=42165285978246,2026-04-24T02:00:38.047279,live
Bench,Men's Long Sleeve Shirt,shirt,olor top Button down Collared neckline Long sleeves Fabric: 100% Cotton Material: Chambray Item Code: ILF0721 SHIPPING & RETURNS Sh,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://shop.bench.com.ph/products/ilf0721-mens-long-sleeve-shirt,2026-04-24T02:00:40.916414,live
Bench,Women's Sports Tank Top,top,Round neckline Mesh detail Bench Active collection Fabric: 88% Polyester; 12% Spandex Material: Polyester Spandex Item Code: GTT0032,"{""polyester"": 88.0, ""elastane"": 12.0}",polyester,0.0,low,philippine,PH,https://shop.bench.com.ph/products/gtt0032-womens-sports-tank-top?variant=42131189006470,2026-04-24T02:00:43.246132,live
Bench,Women's Eyelet Resort Shirt,shirt,e top Collared neckline Button down Full eyelet top Fabric: 100% Cotton Material: Twill Item Code: YSR0705 SHIPPING & RETURNS Shipp,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://shop.bench.com.ph/products/ysr0705-womens-eyelet-resort-shirt?variant=43860554612870,2026-04-24T02:00:44.854123,live
Bench,Women's Long Sleeve Shirt,shirt,lor long sleeve shirt Button down Collared neckline Fabric: 100% Cotton Material: Poplin Item Code: YLF0232 SHIPPING & RETURNS Ship,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://shop.bench.com.ph/products/ylf0232-womens-long-sleeve-shirt,2026-04-24T02:00:53.521772,live
Bench,Women's 2-in-1 Pack Wired Bra,underwear,re Light pads Adjustable straps Back hook fastening Fabric: 85% Nylon; 15% Spandex Item Code: TUR0040 SHIPPING & RETURNS Shipping,"{""nylon"": 85.0, ""elastane"": 15.0}",nylon,0.0,low,philippine,PH,https://shop.bench.com.ph/products/tur0040-womens-2-in-1-pack-push-up-bra?variant=42154966188166,2026-04-24T02:01:00.846210,live
Bench,Men's Short Sleeve Shirt,shirt,lor short sleeve polo Button down Collared neckline Fabric: 90% Cotton; 10% Linen Material: Chambray Item Code: ISP0216 SHIPPING &,"{""cotton"": 90.0, ""linen"": 10.0}",cotton,100.0,high,philippine,PH,https://shop.bench.com.ph/products/isp0216-mens-short-sleeve-shirt,2026-04-24T02:01:02.149683,live
Bench,Men's Twill Shorts,shorts,rts Gartered waist Drawstring Side and back pockets Fabric: 100% Cotton Material: Twill Item Code: ISW1639 SHIPPING & RETURNS Shipp,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://shop.bench.com.ph/products/isw1639-mens-twill-shorts,2026-04-24T02:01:23.229621,live
Bench,Women's Seamless Shapewear Shorts,shorts,5 DETAILS Light Support Solid color shorts Seamless Fabric: 76% Nylon; 24% Spandex Material: Nylon Spandex Item Code: GUG0031 SHI,"{""nylon"": 76.0, ""elastane"": 24.0}",nylon,0.0,low,philippine,PH,https://shop.bench.com.ph/products/gug0031-womens-seamless-shapewear-shorts?variant=42154967105670,2026-04-24T02:01:24.370109,live
Bench,Men's Straight Denim Pants,pants,d zip fastening Front and back pockets Straight cut Fabric: 90% Cotton; 10% Polyester Material: Denim Item Code: BDP0321 SHIPPING,"{""cotton"": 90.0, ""polyester"": 10.0}",cotton,90.0,high,philippine,PH,https://shop.bench.com.ph/products/bdp0321-mens-straight-denim-pants?variant=43801886589062,2026-04-24T02:01:36.258007,live
Bench,Bench x Harry Potter Women's Knit Vest,knitwear,Available ₱999.00 DETAILS Sleeveless top V-neckline Fabric: 100% Acrylic Material: Cable Knit Item Code: YHV0060 SHIPPING & RETURNS,"{""acrylic"": 100.0}",acrylic,0.0,low,philippine,PH,https://shop.bench.com.ph/products/yhv0060-bench-x-harry-potter-womens-knit-vest?variant=43860554154118,2026-04-24T02:01:37.476554,live
Bench,Men's Walking Shorts,shorts,00 DETAILS Solid color shorts Side and back pockets Fabric: 100% Cotton Material: Twill Item Code: BSW1103 SHIPPING & RETURNS Shipp,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://shop.bench.com.ph/products/bsw1103-mens-walking-shorts?variant=43801887834246,2026-04-24T02:01:57.002497,live
Bench,Men's Wide Leg Denim Pants,pants,d color pants Wide leg fit Button and zip fastening Fabric: 90% Cotton; 10% Polyester Material: Denim Item Code: BPD0918 SHIPPING,"{""cotton"": 90.0, ""polyester"": 10.0}",cotton,90.0,high,philippine,PH,https://shop.bench.com.ph/products/bpd0918-mens-wide-leg-denim-pants?variant=43801887047814,2026-04-24T02:02:12.401000,live
Bench,Men's Logo Varsity Jacket,jacket,eve jacket Zip fastening Bomber jacket Side pockets Fabric: 25% Cotton; 75% Polyester Material: Shell Item Code: IWR0223 SHIPPING,"{""cotton"": 25.0, ""polyester"": 75.0}",polyester,25.0,low,philippine,PH,https://shop.bench.com.ph/products/iwr0223-mens-logo-varsity-jacket,2026-04-24T02:02:17.394095,live
Bench,Men's Mesh K-Fit T-Shirt,t-shirt,op with stripes on sleeves V-neckline Short sleeves Fabric: 100% Polyester Material: Full Mesh Item Code: ITO0369 SHIPPING & RETURNS S,"{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://shop.bench.com.ph/products/ito0369-mens-mesh-k-fit-t-shirt?variant=43801886195846,2026-04-24T02:02:34.284122,live
Bench,Women's Sports T-Shirt,t-shirt,Short sleves Round neckline Bench Active collection Fabric: 88% Polyester; 12% Elastane Material: Polyester Elastane Item Code: YOA00,"{""polyester"": 88.0, ""elastane"": 12.0}",polyester,0.0,low,philippine,PH,https://shop.bench.com.ph/products/yoa0027-womens-sports-t-shirt?variant=42128141713542,2026-04-24T02:02:52.634533,live
Bench,Women's 2-in-1 Pack Wired Push Up Bra,underwear,r usual size Hook and eye closure Print on trimming Fabric: 85% Nylon; 15% Spandex Item Code: TUR0032 SHIPPING & RETURNS Shipping,"{""nylon"": 85.0, ""elastane"": 15.0}",nylon,0.0,low,philippine,PH,https://shop.bench.com.ph/products/tur0032-womens-2-in-1-pack-wired-push-up-bra?variant=42313993977990,2026-04-24T02:03:24.014941,live
Bench,Men's Eyelet Woven Shirt,shirt,ve polo Full lace top Collared neckline Button down Fabric: 100% Cotton Material: Twill Item Code: ISF1322 SHIPPING & RETURNS Shipp,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://shop.bench.com.ph/products/isf1322-mens-eyelet-woven-shirt?variant=43801885802630,2026-04-24T02:03:25.165856,live
Bench,Men's Pinstripe Long Sleeve Shirt,shirt,nt Button down Collared neckline Front chest pocket Fabric: 100% Cotton Material: Poplin Yarn Dyed Item Code: ILL0070 SHIPPING & RE,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://shop.bench.com.ph/products/ill0070-mens-pinstripe-long-sleeve-shirt,2026-04-24T02:03:30.337249,live
Bench,Women's Eyelet Tube Dress,dress,ss Sleeveless Smocked tube type dress Layered skirt Fabric: 100% Cotton Material: Cotton Embroidery Item Code: YDO0305 SHIPPING & R,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://shop.bench.com.ph/products/ydo0305-womens-eyelet-tube-dress?variant=43860554023046,2026-04-24T02:04:03.690580,live
Bench,Men's Checkered Short Sleeve Shirt,shirt,d short sleeve polo Collared neckline Zip fastening Fabric: 100% Cotton Material: Twill Item Code: ISC0338 SHIPPING & RETURNS Shipp,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://shop.bench.com.ph/products/isc0338-mens-checkered-short-sleeve-shirt?variant=43801885540486,2026-04-24T02:04:28.423929,live
Bench,Bench x The Powerpuff Girls Women's Baggy Pants,pants,n and zip fastening Wide leg Front and back pockets Fabric: 70% Cotton; 30% Polyester Material: Denim Item Code: YPD0888 SHIPPING,"{""cotton"": 70.0, ""polyester"": 30.0}",cotton,70.0,medium,philippine,PH,https://shop.bench.com.ph/products/ypd0888-bench-x-the-powerpuff-girls-womens-baggy-pants,2026-04-24T02:04:29.543004,live
World Balance,WBM NSD TEE 13,t-shirt,"PHP RED / 2XL - ₱899.00 PHP Description Fabric Composition 95% Cotton, 5% Spandex Fitting: Regular Fit Features This is a men’s b","{""cotton"": 95.0, ""elastane"": 5.0}",cotton,95.0,high,philippine,PH,https://worldbalance.com.ph/collections/shirts-men/products/wbm-nsd-tee-13-blk-s,2026-04-24T02:05:44.813810,live
World Balance,WBM BELIEVE WE CAN TEE 05,t-shirt,"0 PHP BLACK / XXL - Sold Out Description Fabric composition 95% cotton, 5% spandex Fitting Regular fit Features this is a men’s ba","{""cotton"": 95.0, ""elastane"": 5.0}",cotton,95.0,high,philippine,PH,https://worldbalance.com.ph/collections/shirts-men/products/wbm-believe-we-can-tee-05,2026-04-24T02:05:45.998993,live
World Balance,WBM ACTIVE POLO 02,polo,"OLIVE GREEN / XXL - Sold Out Description Fabric Composition 87% Nylon, 13% Spandex Fitting: Regular Fit Features This seamless po","{""nylon"": 87.0, ""elastane"": 13.0}",nylon,0.0,low,philippine,PH,https://worldbalance.com.ph/collections/shirts-men/products/wbm-active-polo-02,2026-04-24T02:05:46.862164,live
World Balance,WBM ST MANTRA TEE,t-shirt,"/ EXTRA LARGE - ₱949.00 PHP Description Fabric Composition 95% Cotton, 5% Spandex Fitting: Regular Fit Features This part of Scot","{""cotton"": 95.0, ""elastane"": 5.0}",cotton,95.0,high,philippine,PH,https://worldbalance.com.ph/collections/shirts-men/products/wbm-st-mantra-tee-blk-s,2026-04-24T02:05:47.871602,live
World Balance,WBM ACTIVE TEE 21,t-shirt,"HP WHITE / 2XL - ₱899.00 PHP Description Fabric Composition 92% Polyester, 8% Spandex Fitting: Regular Fit Features This men’s active","{""polyester"": 92.0, ""elastane"": 8.0}",polyester,0.0,low,philippine,PH,https://worldbalance.com.ph/collections/shirts-men/products/wbm-active-tee-21,2026-04-24T02:05:49.534313,live
World Balance,WBM ST MANTRA TEE 02,t-shirt,"HP WHITE / 2XL - ₱949.00 PHP Description Fabric Composition 95% Cotton, 5% Spandex Fitting: Regular Fit Features This piece from S","{""cotton"": 95.0, ""elastane"": 5.0}",cotton,95.0,high,philippine,PH,https://worldbalance.com.ph/collections/shirts-men/products/wbm-st-mantra-tee-02-blk-s,2026-04-24T02:05:50.301152,live
World Balance,WBM ACTIVE TEE 16,t-shirt,"UE-GREEN / 2XL - ₱899.00 PHP Description Fabric Composition 87% Nylon, 13% Spandex Fitting: Regular Fit Features This active crew","{""nylon"": 87.0, ""elastane"": 13.0}",nylon,0.0,low,philippine,PH,https://worldbalance.com.ph/collections/shirts-men/products/wbm-active-tee-16-blk-s,2026-04-24T02:05:51.216170,live
World Balance,WBM ACTIVE TEE 14,t-shirt,"0 PHP BLACK / 2XL - Sold Out Description Fabric Composition 87% Nylon, 13% Spandex Fitting: Regular Fit Features This seamless ac","{""nylon"": 87.0, ""elastane"": 13.0}",nylon,0.0,low,philippine,PH,https://worldbalance.com.ph/collections/shirts-men/products/wbm-active-tee-14-blk-s,2026-04-24T02:05:52.286352,live
World Balance,WBM ST HUSTLEMAN-9 TEE,t-shirt,"PHP RED / 2XL - ₱949.00 PHP Description Fabric Composition 95% Cotton, 5% Spandex Fitting: Regular Fit Features This part of Scot","{""cotton"": 95.0, ""elastane"": 5.0}",cotton,95.0,high,philippine,PH,https://worldbalance.com.ph/collections/shirts-men/products/wbm-st-hustleman-9-tee-blk-m,2026-04-24T02:05:53.008139,live
World Balance,WBM BELIEVE WE CAN TEE 06,t-shirt,"HP BLACK / 2XL - ₱899.00 PHP Description Fabric Composition 95% Cotton, 5% Spandex Fitting: Regular Fit Features This is a men’s b","{""cotton"": 95.0, ""elastane"": 5.0}",cotton,95.0,high,philippine,PH,https://worldbalance.com.ph/collections/shirts-men/products/wbm-believe-we-can-tee-06-wht-s,2026-04-24T02:05:53.962360,live
World Balance,WBM BELIEVE WE CAN TEE 07,t-shirt,"HP BLACK / 2XL - ₱899.00 PHP Description Fabric Composition 95% Cotton, 5% Spandex Fitting: Regular Fit Features This men’s basic","{""cotton"": 95.0, ""elastane"": 5.0}",cotton,95.0,high,philippine,PH,https://worldbalance.com.ph/collections/shirts-men/products/wbm-believe-we-can-tee-07-wht-s,2026-04-24T02:05:54.659564,live
World Balance,WBM ST HUSTLEMAN-9 TEE 02,t-shirt,"PHP RED / 2XL - ₱949.00 PHP Description Fabric Composition 95% Cotton, 5% Spandex Fitting: Regular Fit Features This part of Scot","{""cotton"": 95.0, ""elastane"": 5.0}",cotton,95.0,high,philippine,PH,https://worldbalance.com.ph/collections/shirts-men/products/wbm-st-hustleman-9-tee-02-blk-s,2026-04-24T02:05:55.493410,live
World Balance,WBM ACTIVE TEE 19,t-shirt,"PHP BLUE / 2XL - ₱899.00 PHP Description Fabric composition 58% nylon, 42% polyester Fitting: Regular fit Features This men’s act","{""nylon"": 58.0, ""polyester"": 42.0}",nylon,0.0,low,philippine,PH,https://worldbalance.com.ph/collections/shirts-men/products/wbm-active-tee-19-blk-s,2026-04-24T02:05:56.247887,live
World Balance,WBM NSD TEE 14,t-shirt,"PHP RED / 2XL - ₱899.00 PHP Description Fabric Composition 95% Cotton, 5% Spandex Fitting: Regular Fit Features This men’s basic","{""cotton"": 95.0, ""elastane"": 5.0}",cotton,95.0,high,philippine,PH,https://worldbalance.com.ph/collections/shirts-men/products/wbm-nsd-tee-14-blk-s,2026-04-24T02:05:57.124434,live
World Balance,WBM TANK TOP 01,top,"GHT GRAY / 2XL - ₱699.00 PHP Description Fabric Composition 87% Nylon, 13% Spandex Fitting: Regular Fit Features This men's runni","{""nylon"": 87.0, ""elastane"": 13.0}",nylon,0.0,low,philippine,PH,https://worldbalance.com.ph/collections/shirts-men/products/wbm-tank-top-01-blk-s,2026-04-24T02:05:58.969159,live
World Balance,WBM ACTIVE TEE 15,t-shirt,HITE-RED / 2XL - ₱899.00 PHP Description Fabric Composition 100% Polyester Fitting: Regular Fit Features This active crew neck tee for,"{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://worldbalance.com.ph/collections/shirts-men/products/wbm-active-tee-15-wht-blu-s,2026-04-24T02:05:59.779725,live
World Balance,WBM ACTIVE TEE 22,t-shirt,"PHP BLUE / 2XL - ₱899.00 PHP Description Fabric Composition 92% Polyester, 8% Spandex Fitting: Regular Fit Features This men’s active","{""polyester"": 92.0, ""elastane"": 8.0}",polyester,0.0,low,philippine,PH,https://worldbalance.com.ph/collections/shirts-men/products/wbm-active-tee-22-blk-s,2026-04-24T02:06:00.483609,live
World Balance,WBM SCOTTIE GRAPHIC TEE,t-shirt,"d Out BLACK / XXL - Sold Out Description Fabric composition 95% cotton, 5% spandex Fitting Regular fit Features this part of Scott","{""cotton"": 95.0, ""elastane"": 5.0}",cotton,95.0,high,philippine,PH,https://worldbalance.com.ph/collections/shirts-men/products/wbm-scottie-graphic-tee,2026-04-24T02:06:01.649693,live
World Balance,WBM ACTIVE POLO 03,polo,"BLACK / 2XL - ₱1,099.00 PHP Description Fabric composition 58% nylon, 42% polyester Fitting: Regular fit Features This active po","{""nylon"": 58.0, ""polyester"": 42.0}",nylon,0.0,low,philippine,PH,https://worldbalance.com.ph/collections/shirts-men/products/wbm-active-polo-03-wht-s,2026-04-24T02:06:02.451156,live
World Balance,WBL BELIEVE WE CAN TEE 08,t-shirt,HP BLACK / 2XL - ₱799.00 PHP Description Fabric Composition 95% Cotton 5% Spandex Fitting: Boxy Features A tee essentially made fo,"{""cotton"": 95.0, ""elastane"": 5.0}",cotton,95.0,high,philippine,PH,https://worldbalance.com.ph/collections/women/products/wbl-believe-we-can-tee-08-bge-s,2026-04-24T02:06:04.331368,live
World Balance,WBL PERF JACKET 04,jacket,"T GRAY / 2XL - ₱1,599.00 PHP Description Fabric Composition 87% Nylon 13% Spandex Fitting: Regular Features Stay dry in light rai","{""nylon"": 87.0, ""elastane"": 13.0}",nylon,0.0,low,philippine,PH,https://worldbalance.com.ph/collections/women/products/wbl-perf-jacket-04-blk-s,2026-04-24T02:06:05.880208,live
World Balance,WBL ACTIVE TEE 14,t-shirt,"HP BLACK / 2XL - ₱749.00 PHP Description Fabric Composition 87% Polyester 13% Spandex Fitting: Regular Features Features fine, lightw","{""polyester"": 87.0, ""elastane"": 13.0}",polyester,0.0,low,philippine,PH,https://worldbalance.com.ph/collections/women/products/wbl-active-tee-14-bge-s,2026-04-24T02:06:12.454556,live
World Balance,WBL ACTIVE SHORTS 13,shorts,BLACK / SMALL - ₱949.00 PHP Description Fabric Composition 95% Polyester 5% Spandex Fitting: Regular Features The built-in cycling s,"{""polyester"": 95.0, ""elastane"": 5.0}",polyester,0.0,low,philippine,PH,https://worldbalance.com.ph/collections/women/products/wbl-active-shorts-13-lt-gry-s,2026-04-24T02:06:15.467942,live
World Balance,WBL SHORTS 09,shorts,PHP BLUE / 2XL - ₱699.00 PHP Description Fabric Composition 51% Cotton 44% Polyester 5%Spandex Fitting: Regular Features Made with,"{""cotton"": 51.0, ""polyester"": 44.0, ""elastane"": 5.0}",cotton,51.0,medium,philippine,PH,https://worldbalance.com.ph/collections/women/products/wbl-shorts-09-blk-s,2026-04-24T02:06:17.022466,live
World Balance,WBL BELIEVE WE CAN TEE 09,t-shirt,PHP TEAL / 2XL - ₱699.00 PHP Description Fabric Composition 95% cotton 5% spandex Fitting: Regular Features A Tee essentially made,"{""cotton"": 95.0, ""elastane"": 5.0}",cotton,95.0,high,philippine,PH,https://worldbalance.com.ph/collections/women/products/wbl-believe-we-can-tee-09-bge-s,2026-04-24T02:06:17.725790,live
World Balance,WBL EASYWEAR TEE 03,t-shirt,ROSE / MEDIUM - ₱699.00 PHP Description Fabric Composition 95% Cotton 5% Spandex Fitting: Regular Features A timeless round-neck,"{""cotton"": 95.0, ""elastane"": 5.0}",cotton,95.0,high,philippine,PH,https://worldbalance.com.ph/collections/women/products/wbl-easywear-tee-03-tea-s,2026-04-24T02:06:19.310787,live
World Balance,WBL ACTIVE TEE 15,t-shirt,T BLUE / LARGE - ₱749.00 PHP Description Fabric Composition 95% polyester 5% spandex Fitting: Regular Features A Modern performance t,"{""polyester"": 95.0, ""elastane"": 5.0}",polyester,0.0,low,philippine,PH,https://worldbalance.com.ph/collections/women/products/wbl-active-tee-15-wht-s,2026-04-24T02:06:19.980635,live
World Balance,WBL SHORTS 07,shorts,HP BEIGE / 2XL - ₱849.00 PHP Description Fabric Composition 43% Cotton 49% Polyester 8% Spandex Fitting: Regular Features Elevate,"{""cotton"": 43.0, ""polyester"": 49.0, ""elastane"": 8.0}",polyester,43.0,low,philippine,PH,https://worldbalance.com.ph/collections/women/products/wbl-shorts-07-blk-s,2026-04-24T02:06:20.697850,live
World Balance,WBL SHORTS 08,shorts,HP BLACK / 2XL - ₱699.00 PHP Description Fabric Composition 100% Polyester Fitting: Regular Features Made in textured knit fabric. An,"{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://worldbalance.com.ph/collections/women/products/wbl-shorts-08-bge-s,2026-04-24T02:06:22.388271,live
World Balance,WBL BASIC ACTIVE TEE 01,t-shirt,itness activities and keep you looking all day! Fabrication 95% polyester 5% spandex Fitting Regular Fit Features This is a women’s b,"{""polyester"": 95.0, ""elastane"": 5.0}",polyester,0.0,low,philippine,PH,https://worldbalance.com.ph/collections/sale-women/products/wbl-basic-active-tee-01,2026-04-24T02:07:04.692783,live
Old Navy,Strappy Mini Shift Dress,dress,pending on the brightness of your screen Materials & Care • 100% Polyester Recycled • machine wash according to the care instruction l,"{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://oldnavy.com.ph/collections/women-30-off-on-dresses-shirts-blouses-and-woven-pants/products/strappy-mini-shift-dress-886708-black-jack,2026-04-24T02:07:32.343196,live
Old Navy,Airy Smocked Jumpsuit,dress,pending on the brightness of your screen Materials & Care • 100% rayon • machine wash according to the care instruction label Fit,"{""rayon"": 100.0}",rayon,100.0,high,philippine,PH,https://oldnavy.com.ph/collections/women-30-off-on-dresses-shirts-blouses-and-woven-pants/products/airy-smocked-jumpsuit-886487-large-blue-floral,2026-04-24T02:07:33.745370,live
Old Navy,Short-Sleeve Scoop-Neck Mini Dress,dress,pending on the brightness of your screen Materials & Care • 95% Viscose Rayon Conventional • 5% Elastane Conventional Spandex • mac,"{""viscose"": 95.0, ""elastane"": 5.0}",viscose,95.0,high,philippine,PH,https://oldnavy.com.ph/collections/women-30-off-on-dresses-shirts-blouses-and-woven-pants/products/short-sleeve-scoop-neck-mini-dress-886804-blue-floral,2026-04-24T02:07:35.329618,live
Old Navy,Ruffle-Trim V-Neck Midi Dress,dress,pending on the brightness of your screen Materials & Care • 55% Cotton Better Cotton (Bci) • 45% Viscose Rayon • machine wash acco,"{""cotton"": 55.0, ""viscose"": 45.0}",cotton,100.0,high,philippine,PH,https://oldnavy.com.ph/collections/women-30-off-on-dresses-shirts-blouses-and-woven-pants/products/ruffle-trim-v-neck-midi-dress-886515-arctic-depth,2026-04-24T02:07:36.923820,live
Old Navy,Fit & Flare Smocked-Bodice Midi Dress,dress,brightness of your screen Materials & Care • cotton twill • 100% cotton • machine wash according to the care instruction label Fit,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://oldnavy.com.ph/collections/women-30-off-on-dresses-shirts-blouses-and-woven-pants/products/fit-flare-smocked-bodice-midi-dress-898921-white-blue-stripe,2026-04-24T02:07:38.112638,live
Old Navy,Airy Smocked-Top Jumpsuit,top,pending on the brightness of your screen Materials & Care • 100% rayon • machine wash according to the care instruction label Fit,"{""rayon"": 100.0}",rayon,100.0,high,philippine,PH,https://oldnavy.com.ph/collections/women-30-off-on-dresses-shirts-blouses-and-woven-pants/products/airy-smocked-top-jumpsuit-886488-russet-moon,2026-04-24T02:07:41.024498,live
Old Navy,Ruffle-Sleeve Fit & Flare Midi Dress,dress,pending on the brightness of your screen Materials & Care • 74% rayon • 26% nylon • machine wash according to the care instructio,"{""rayon"": 74.0, ""nylon"": 26.0}",rayon,74.0,medium,philippine,PH,https://oldnavy.com.ph/collections/women-30-off-on-dresses-shirts-blouses-and-woven-pants/products/ruffle-sleeve-fit-flare-midi-dress-886571-white-floral,2026-04-24T02:07:42.157083,live
Old Navy,Short-Sleeve Shirt Dress,dress,pending on the brightness of your screen Materials & Care • 100% cotton • machine wash according to the care instruction label • im,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://oldnavy.com.ph/collections/women-30-off-on-dresses-shirts-blouses-and-woven-pants/products/short-sleeve-shirt-dress-559484-white,2026-04-24T02:07:45.566479,live
Old Navy,V-Neck Flutter-Sleeve Midi Dress,dress,our screen Materials & Care • lightweight textured fabric • 74% rayon • 26% nylon • machine wash according to the care instructio,"{""rayon"": 74.0, ""nylon"": 26.0}",rayon,74.0,medium,philippine,PH,https://oldnavy.com.ph/collections/women-30-off-on-dresses-shirts-blouses-and-woven-pants/products/v-neck-flutter-sleeve-midi-dress-886516-calla-lily-2,2026-04-24T02:07:46.955090,live
Old Navy,Sleeveless Scoop-Neck Mini Swing Dress,dress,pending on the brightness of your screen Materials & Care • 100% Cotton Better Cotton (Bci) • machine wash according to the care in,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://oldnavy.com.ph/collections/women-30-off-on-dresses-shirts-blouses-and-woven-pants/products/sleeveless-scoop-neck-mini-swing-dress-896719-blue-retro-stripe,2026-04-24T02:07:53.239575,live
Old Navy,Fit & Flare Linen Mini Dress,dress,pending on the brightness of your screen Materials & Care • 55% Linen European Flax Standard (Efs) • 45% Viscose Rayon Convention,"{""linen"": 55.0, ""viscose"": 45.0}",linen,100.0,high,philippine,PH,https://oldnavy.com.ph/collections/women-30-off-on-dresses-shirts-blouses-and-woven-pants/products/fit-flare-linen-mini-dress-872577-flax-linen,2026-04-24T02:07:54.524501,live
Old Navy,Airy Smocked Maxi Dress,dress,ending on the brightness of your screen Materials & Care •  100% rayon •  machine wash according to the care instruction label Fit,"{""rayon"": 100.0}",rayon,100.0,high,philippine,PH,https://oldnavy.com.ph/collections/women-30-off-on-dresses-shirts-blouses-and-woven-pants/products/airy-smocked-maxi-dress-886766-peppercorn,2026-04-24T02:07:56.867598,live
Old Navy,Smocked-Waist Midi Shirt Dress,dress,ending on the brightness of your screen Materials & Care •  100% cotton twill •  machine wash according to the care instruction lab,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://oldnavy.com.ph/collections/women-30-off-on-dresses-shirts-blouses-and-woven-pants/products/smocked-waist-midi-shirt-dress-886544-white-blue-stripe,2026-04-24T02:08:00.463415,live
Old Navy,Flutter-Sleeve Fit & Flare Mini Dress,dress,our screen Materials & Care • lightweight textured fabric • 74% rayon • 26% nylon • machine wash according to the care instructio,"{""rayon"": 74.0, ""nylon"": 26.0}",rayon,74.0,medium,philippine,PH,https://oldnavy.com.ph/collections/women-30-off-on-dresses-shirts-blouses-and-woven-pants/products/flutter-sleeve-fit-flare-mini-dress-886424-cactus-bloom,2026-04-24T02:08:03.275640,live
Old Navy,Fit & Flare Sleeveless Linen-Blend Midi Dress,dress,ending on the brightness of your screen Materials & Care •  55% linen • 45% rayon • machine wash according to the care instructio,"{""linen"": 55.0, ""rayon"": 45.0}",linen,100.0,high,philippine,PH,https://oldnavy.com.ph/collections/women-30-off-on-dresses-shirts-blouses-and-woven-pants/products/fit-flare-sleeveless-linen-blend-midi-dress-889764-blue-white-stripe,2026-04-24T02:08:05.243326,live
Old Navy,Fit & Flare Seamed Linen-Blend Midi Dress,dress,pending on the brightness of your screen Materials & Care • 55% Linen European Flax Standard (Efs) • 45% Viscose Rayon Convention,"{""linen"": 55.0, ""viscose"": 45.0}",linen,100.0,high,philippine,PH,https://oldnavy.com.ph/collections/women-30-off-on-dresses-shirts-blouses-and-woven-pants/products/fit-flare-seamed-linen-blend-midi-dress-843983-black-jack,2026-04-24T02:08:06.562432,live
Old Navy,Fit & Flare Cami Mini Dress,dress,pending on the brightness of your screen Materials & Care • 100% Cotton Better Cotton (Bci) • machine wash according to the care in,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://oldnavy.com.ph/collections/women-30-off-on-dresses-shirts-blouses-and-woven-pants/products/fit-flare-cami-mini-dress-843982-multi-floral,2026-04-24T02:08:11.580680,live
Old Navy,Crew-Neck Logo-Graphic T-Shirt,t-shirt,pending on the brightness of your screen Materials & Care • 100% Cotton Us Cotton Trust Protocol Equivalent (Us Cotton) • machine w,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://oldnavy.com.ph/collections/womens-tops/products/crew-neck-logo-graphic-t-shirt-885831-pastel-pink,2026-04-24T02:08:19.089507,live
